"","date","username","text"
"1279","2020-01-21 22:57:20","RibeiroRamosA","By tackling #MentalHealth we’re harnessing the #PowerTo make a positive impact on the world. Thanks @BofA_News for keeping me informed on #WEF20."
"1280","2020-01-21 22:57:18","PsychedlicNews","Drinking Ayahuasca Can Increase Mindfulness And Cognitive Flexibility For At Least 24 Hours https://www.iflscience.com/health-and-medicine/drinking-ayahuasca-can-increase-mindfulness-and-cognitive-flexibility-for-at-least-24-hours/ … #psychedelics #ayahuasca #cognition #mentalhealth #science"
"1281","2020-01-21 22:57:10","JFClaude","Younger Working Canadians more likely to value virtual healthcare and to use it for mental health services https://www.newswire.ca/news-releases/younger-working-canadians-more-likely-to-value-virtual-healthcare-and-to-use-it-for-mental-health-services-808677772.html …"
"1282","2020-01-21 22:57:05","lilymunster00","Taking a mental health day because I, a mental health nurse, know when I need to"
"1283","2020-01-21 22:57:04","bkerrwellbeing","The desperately over-stretched NHS budget has made the threshold for accessing mental health services & their wonderful staff so high. A painful, touching & critical watch @channel4 #losingit #mentalhealth #wellbeing #cognitaway https://tvplayer.com/watch/channel4"
"1284","2020-01-21 22:57:00","Steven52841","If he donates his last 3 Years pay to mental health charities then il be impressed."
"1285","2020-01-21 22:56:59","womavess","Read about ""Ways to help your psyche in winter"" on WOMAVES https://womaves.000webhostapp.com/2020/01/ways-to-help-your-psyche-in-winter … And drink coffee with us We work for you #mentalhealth #support #motivation #winter #happinesspic.twitter.com/6qkYZ3U03H"
"1286","2020-01-21 22:56:58","ilovespraymount","Head to http://www.maxwellfinestudio.co.uk/robbed to find out about my #mentalhealth journey that sprung up on me after an intense relationship with my ex partner. My ex partner was petrified of being rejected by his family because of his sexuality. Please remember, whoever you are - you are LOVED"
"1287","2020-01-21 22:56:48","j_glazzard","Excited about thus book which is released this week @NC_MrStones Positive Mental Health for School Leaders https://www.amazon.co.uk/dp/B0842V9DCS/ref=cm_sw_r_tw_apa_i_8f4jEb868QFYS …"
"1288","2020-01-21 22:56:41","VivaLaTinkk","I wish!! I love this book so much but I’m v much in need of a mental health go home night"
"1289","2020-01-21 22:56:40","Lewis_A_Baxter","100% always good to have periods off it - huge mental health and physical health benefits! L"
"1290","2020-01-21 22:56:39","raeestaxx_","it’s funny how now athletes wanna speak in delonte west but y’all been knowing about his mental health status & this ain’t the first time a viral video went out about his status of being homeless."
"1291","2020-01-21 22:56:38","KaylaAd63252073","It’s not just about money, it’s about getting ahead of the curve on mental health issues that stem from such an early age. Getting to grips with it earlier on can avoid so much heart ache like depression, suicide, addiction etc. it’s not about politics, it’s about helping"
"1292","2020-01-21 22:56:34","dizzysal","It is, however, making me think once again that I might want a job in mental health. The mother and baby unit featured was also built on the old site of a place I volunteered as a student. Is it a sign?"
"1293","2020-01-21 22:56:32","TravelingNun","Do they really think the pastorate will actually be healthier by scaring them into keeping their mental health issues a secret? https://twitter.com/trevinwax/status/1219626970029469700 …"
"1294","2020-01-21 22:56:30","MAYussuf1","@AC360 the Centre for Addiction and Mental Health (CAMH) DENTAL CLINIC AT OCTOBER/1 /2019 THE DENTAL TECHNICIAN Filipinos WOMAN HIT MY LEFT EYE BECAUSE WHITE WOMAN AT CENTRE DIRECTED HER TO DO THIS ACTION.THE GOVERNMENT CANADA IS FULLY RESPONSIBLE WHAT Filipinos WOMAN DONE ME"
"1295","2020-01-21 22:56:25","sonyaism","it's never stopped getting to me how 100% of the reason i'm not in university right now is because of untreated mental health/executive function problems. that is The reason. not because i didn't want to, not because i didn't try, just that. i can't stop feeling like shit over it"
"1296","2020-01-21 22:56:19","posipinkcat","your mental health comes before anything, remember that!"
"1297","2020-01-21 22:56:18","brezzyiana","Mental health is real"
"1298","2020-01-21 22:56:17","Wk2Jim","My mental health is on the fucking edge right now...time for a trip to the therapist again. Anyone have experience with meditation? I wonder if that could help as well."
"1299","2020-01-21 22:56:16","FMHS_UoA","FMHS and @uoacie alumna Angela Lim is the co-founder and CEO of Clearhead – New Zealand’s first AI-driven diagnostic and triage tool for mental health. https://www.cie.auckland.ac.nz/newsroom/clearhead-angela-lim/ …"
"1300","2020-01-21 22:56:14","DimensionofDick","Man, I don't know where I stand on this. Like, I get that the competition can hurt some kid's feelings and that muscle aches suck, but the progression of skill and strength are wildly beneficial to mental health."
"1301","2020-01-21 22:56:13","Sammy_Cakes21","Like moving has been so good for my soul and so good for my mental health."
"1302","2020-01-21 22:56:13","Rae_OfSunshine6","It makes me so mad when people make fun of people with mental health like that’s a serious matter."
"1303","2020-01-21 22:56:11","abdulmuhammad30","#LosingIt is a very hard watch. The people who don't care about #mentalhealth or say it's not real, don't understand what people are going through. It's depressing. From my experiences of mental health, we need to address this emergency in a calming way. Well done @channel4."
"1304","2020-01-21 22:56:10","kVngMycah_","I just wanna thank all my family/friends/ ppl for checking on me, giving encouraging words. Y’all really kept me from killing myself yesterday. I was ready to jump in front that train. Everyday I’m fighting my mental health issues. I just wanna say thank you cuh."
"1305","2020-01-21 22:56:09","BarryJM_Guitar","This is Jess Phillips most self aware moment not even joking. She knows shes awful and I’m assuming has always known. Remember when she blocked a debate on men’s mental health issues? https://twitter.com/lbc/status/1219639516333559812 …"
"1306","2020-01-21 22:56:06","alyly_tomtom","I’ve taken endless amounts of meds in my life for mental health but NOTHING has ever helped me the way therapy has. It is truly life changing and I recommend it to all, even if they’re not struggling with mental health issues! Everyone has something to gain from it!"
"1307","2020-01-21 22:56:02","SproutAtWork","7 Ways to (Effectively) Address Mental Health in the Workplace https://buff.ly/2G9VzPi #mentalhealth #workplacepic.twitter.com/0UHdzgkSyK"
"1308","2020-01-21 22:55:57","ExolsHealth","""Let us not demeanor or belittle. Rather, let us be compassionate and encouraging,. We must be careful that we do not destroy another person's confidence through careless wordsor actions."" #YixingDontDoubt #EXOLoveYixing @layzhang @weareoneEXO ~Mhttps://twitter.com/exohashtagteam/status/1219754211484848133 …"
"1309","2020-01-21 22:55:52","CHEOWonderlandT","The #wonderlandteaparty is fundraising for the 5th year to improve access for mental health care for children under 12 years of age. Join us April 5, 2020. Tickets now on sale. Link in bio. #mentalhealth #hero4cheo @CHEOhospital #BellLetsTalk #bestlife #youth #childrenpic.twitter.com/nYGqRqT1lu"
"1310","2020-01-21 22:55:49","mentosillnus","lmfao i was crying in stats n the professor looks over at me n starts talking abt mental health pls cut the cameras"
"1311","2020-01-21 22:55:49","nu_mindframe","Waking up happy to be alive and excited to work Bills are handled and out of sight Whole family is living comfortably Optimal physical and mental health Can afford to do whatever I want whenever I want https://twitter.com/theashleyfrance/status/1219681177063305217 …"
"1312","2020-01-21 22:55:46","Deb1010","By tackling #MentalHealth we’re harnessing the #PowerTo make a positive impact on the world. Thanks @BofA_News for keeping me informed on #WEF20."
"1313","2020-01-21 22:55:42","westham_boy1958","Can we remember that across the country mental health services have been under immense financial pressure #LosingIt"
"1314","2020-01-21 22:55:40","a_dula209","Soon as I start eating healthy, get my mental health on track and this cough goes away it’s over for all y’all"
"1315","2020-01-21 22:55:39","brandonpromo","#truth Don’t fight it, let’s talk about it. #mentalhealth #mentalhealthawareness #getitout https://www.instagram.com/p/B7mWa_HJK91/?igshid=2uy2w1dgnrfa …"
"1316","2020-01-21 22:55:38","brando_da_gr8t","I was told to... I wouldn’t amount to anything if I didn’t... I dropped out after trying to make it work for 3 years. Sacrificed my mental health when I could’ve just waited til I was in my mid 20’s and grew into myself a little more"
"1317","2020-01-21 22:55:37","TheRoHub","To say the you have no sympathy for someone because they blew their millions due to mental health disorder is wrong. And everyone posting videos of him getting stomped on is wrong too. This generation needs to work on compassion. #DelonteWest"
"1318","2020-01-21 22:55:36","KingRui_yo","I also feel like some of the really stellar commentary was cut a bit short by having this be a prequel that leads on to something else. if joker killed himself at the end I feel like that would highlight a more prominent problem with mental health, it was fantastic otherwise tho"
"1319","2020-01-21 22:55:36","imasurvivor66","Losing It: Our Mental Health Crisis. This has had me in tears it's heartbreaking. I understand what it is like to have anxiety and depression. How can you expect someone else to understand what's going on in your head when you don't understand it yourself. #MentalHealth"
"1320","2020-01-21 22:55:36","nidmor_nidal","Those Aftv critics hate to see tweets like this. Delete this for their mental health Robbie https://twitter.com/AFTVMedia/status/1219744526249680897 …"
